,chr,start,end,ATAC,CTCF,REST,EP300,Score_1
132289,chr1,91122400,91122600,U,U,U,U,-10.88649019085019
132290,chr1,91123000,91123200,U,U,U,U,-15.658563449548684
132291,chr1,91123200,91123400,U,U,U,U,-9.293995107647504
132292,chr1,91123400,91123600,U,U,U,U,1.0088032097268003
132293,chr1,91123800,91124000,U,U,U,U,-2.6428288592640286
132294,chr1,91124000,91124200,U,U,U,U,-5.398630068188659
132295,chr1,91124200,91124400,U,U,U,U,-2.1186838335214206
132296,chr1,91127800,91128000,U,U,U,U,-16.657045707744185
132297,chr1,91128200,91128400,U,U,U,U,-3.341257071838589
132298,chr1,91128600,91128800,U,U,U,U,1.4675558192226021
132299,chr1,91128800,91129000,U,U,U,U,-4.0607044765507565
132300,chr1,91129000,91129200,U,U,U,U,-4.709391101602763
132301,chr1,91129200,91129400,U,U,U,U,-11.986347658285874
132302,chr1,91129400,91129600,U,U,U,U,-11.698058442887515
132303,chr1,91134000,91134200,U,U,U,U,1.2598014743891524
132304,chr1,91134200,91134400,U,U,U,U,-11.939848048027578
132305,chr1,91137600,91137800,U,U,U,U,2.807787910503092
132306,chr1,91138400,91138600,U,U,U,U,0.9218717838924073
132307,chr1,91138600,91138800,U,U,U,U,1.6706625108667954
132308,chr1,91139000,91139200,U,U,U,U,2.359802663751321
132309,chr1,91139200,91139400,U,U,U,U,-5.265748803174354
132310,chr1,91139400,91139600,U,U,U,U,-11.342481556252672
132311,chr1,91139600,91139800,U,U,U,U,-12.995071189116512
132312,chr1,91139800,91140000,U,U,U,U,-14.915134012613494
132313,chr1,91151800,91152000,U,U,U,U,-13.152907579790462
132314,chr1,91152400,91152600,U,U,U,U,0.054536731158571494
132315,chr1,91152600,91152800,U,U,U,U,-2.4941791901261894
132316,chr1,91154600,91154800,U,U,U,U,5.438706555403705
132317,chr1,91154800,91155000,U,U,U,U,-2.365555075750382
132318,chr1,91155000,91155200,U,U,U,U,-18.40191014687755
132319,chr1,91155200,91155400,U,U,U,U,-16.616964629163675
132320,chr1,91155400,91155600,U,U,U,U,-15.221421318844905
132321,chr1,91155600,91155800,U,U,U,U,-4.0110028788347805
132322,chr1,91155800,91156000,U,U,U,U,2.002973086078
132323,chr1,91156000,91156200,U,U,U,U,-11.57690357501699
132324,chr1,91158000,91158200,U,U,U,U,-5.597328590238759
132325,chr1,91161200,91161400,U,U,U,U,3.8332883662772725
132326,chr1,91161400,91161600,U,U,U,U,3.8348972860873527
132327,chr1,91161600,91161800,U,U,U,U,-10.132405622871387
132328,chr1,91161800,91162000,U,U,U,U,-8.441819304530828
132329,chr1,91162000,91162200,U,U,U,U,-10.029636241312147
132330,chr1,91162400,91162600,U,U,U,U,5.268756713198549
132331,chr1,91164400,91164600,U,U,U,U,6.080580257665932
132332,chr1,91164600,91164800,U,U,U,U,6.23728875426205
132333,chr1,91164800,91165000,B,U,U,U,2.98931162169111
132334,chr1,91165000,91165200,B,U,U,U,11.154507452560539
132335,chr1,91165200,91165400,B,B,B,U,9.77090182011994
132336,chr1,91166200,91166400,B,B,B,U,1.634778734211039
132337,chr1,91167200,91167400,U,U,U,U,-2.5107053429150628
132338,chr1,91167400,91167600,U,U,U,U,3.9089058690412064
132339,chr1,91168000,91168200,U,U,U,U,1.2500687048222598
132340,chr1,91168200,91168400,U,U,U,U,-2.7417463950244243
132341,chr1,91170600,91170800,U,U,U,U,3.9390951185137757
132342,chr1,91170800,91171000,U,U,U,U,0.7951363523980617
132343,chr1,91171000,91171200,U,U,U,U,-7.600547703184602
132344,chr1,91171600,91171800,U,U,U,U,-6.802999649293394
132345,chr1,91171800,91172000,U,U,U,U,4.7198654490392435
132346,chr1,91172000,91172200,U,U,U,U,-1.8680558378841283
132347,chr1,91172200,91172400,U,U,U,U,-15.771381499164136
132348,chr1,91172400,91172600,U,U,U,U,-14.530671032592322
132349,chr1,91172600,91172800,U,U,U,U,-11.979718127997634
132350,chr1,91173200,91173400,U,U,U,U,-4.033963745061298
132351,chr1,91173400,91173600,U,U,U,U,0.5328287010882978
132352,chr1,91174000,91174200,U,U,U,U,-3.6745676779220786
132353,chr1,91174200,91174400,U,U,U,U,-11.7156393068772
132354,chr1,91174800,91175000,U,U,U,U,-12.204593148909398
132355,chr1,91176200,91176400,U,U,U,U,-9.241874639420578
132356,chr1,91176600,91176800,U,U,U,U,-8.06096258684819
132357,chr1,91177200,91177400,U,U,U,U,-12.771033623163094
132358,chr1,91177400,91177600,U,U,U,U,-12.473651335491347
132359,chr1,91177600,91177800,U,U,U,U,-5.202575213625661
132360,chr1,91177800,91178000,U,U,U,U,-4.6338534540103105
132361,chr1,91178000,91178200,U,U,U,U,-0.2813064420449207
132362,chr1,91178200,91178400,U,U,U,U,-8.118725722810826
132363,chr1,91178600,91178800,U,U,U,U,-7.707481564900624
132364,chr1,91178800,91179000,U,U,U,U,-1.900512414802835
132365,chr1,91181600,91181800,U,U,U,U,-3.7798972184899196
132366,chr1,91182400,91182600,U,U,U,U,-24.51393887270619
132367,chr1,91189200,91189400,U,U,U,U,2.7827923850615144
132368,chr1,91189400,91189600,U,U,U,U,-5.245630275528633
132369,chr1,91190200,91190400,U,U,U,U,-0.535714782410678
132370,chr1,91190800,91191000,U,U,U,U,-4.68694783671972
132371,chr1,91191000,91191200,U,U,U,U,2.633388684218649
132372,chr1,91193800,91194000,U,U,U,U,-9.75902473297674
132373,chr1,91194000,91194200,U,U,U,U,2.4316044417017975
132374,chr1,91194600,91194800,U,U,U,U,-2.559969301249291
132375,chr1,91196200,91196400,U,U,U,U,-5.520743027217891
132376,chr1,91196400,91196600,U,U,U,U,-14.733989126293569
132377,chr1,91196600,91196800,U,U,U,U,-15.0765504297207
132378,chr1,91196800,91197000,U,U,U,U,-5.111846716937852
132379,chr1,91197000,91197200,U,U,U,U,-13.817847586404778
132380,chr1,91197600,91197800,U,U,U,U,-6.4793807312489475
132381,chr1,91199000,91199200,U,U,U,U,-21.55522369768126
132382,chr1,91199200,91199400,U,U,U,U,-22.02203284580306
132383,chr1,91200200,91200400,U,U,U,U,-4.876620038195855
132384,chr1,91200400,91200600,U,U,U,U,-7.604069738018044
132385,chr1,91200600,91200800,U,U,U,U,-15.70834407470414
132386,chr1,91200800,91201000,U,U,U,U,-5.921449147874049
132387,chr1,91201000,91201200,U,U,U,U,-4.418702786364603
132388,chr1,91201200,91201400,U,U,U,U,-2.875697561100573
132389,chr1,91201400,91201600,U,U,U,U,-8.073942137390626
132390,chr1,91201600,91201800,U,U,U,U,-17.459017715781652
132391,chr1,91201800,91202000,U,U,U,U,-12.518074059212971
132392,chr1,91203400,91203600,U,U,U,U,6.775930695662074
132393,chr1,91203600,91203800,U,U,U,U,-2.8322856410000306
132394,chr1,91234600,91234800,U,U,U,U,-9.052122736293096
132395,chr1,91234800,91235000,U,U,U,U,-11.293962864551164
132396,chr1,91235000,91235200,U,U,U,U,-9.453972637447844
132397,chr1,91235200,91235400,U,U,U,U,-6.834562519940746
132398,chr1,91236000,91236200,U,U,U,U,-15.016378848755318
132399,chr1,91236400,91236600,U,U,U,U,-16.011364213630493
132400,chr1,91236600,91236800,U,U,U,U,-11.06672842747634
132401,chr1,91236800,91237000,U,U,U,U,-8.478183757213381
132402,chr1,91237800,91238000,U,U,U,U,-11.61030777454454
132403,chr1,91240400,91240600,U,U,U,U,-22.206922652411716
132404,chr1,91240600,91240800,U,U,U,U,-12.283837960816133
132405,chr1,91240800,91241000,U,U,U,U,-7.796528965500761
132406,chr1,91241000,91241200,U,U,U,U,-8.947600160353204
132407,chr1,91243600,91243800,U,U,U,U,-20.769141534375397
132408,chr1,91243800,91244000,U,U,U,U,-11.049601459274204
132409,chr1,91244000,91244200,U,U,U,U,-17.96130454827084
132410,chr1,91244200,91244400,U,U,U,U,-15.827440653367022
132411,chr1,91244800,91245000,U,B,U,U,-22.055970589924783
132412,chr1,91245200,91245400,U,U,U,U,-21.30986825602663
132413,chr1,91245800,91246000,U,U,U,U,-11.270113257130609
132414,chr1,91252600,91252800,U,U,U,U,-14.131122490385897
132415,chr1,91260600,91260800,U,U,U,U,-26.105240222388986
132416,chr1,91260800,91261000,U,U,U,U,-23.601660288088198
132417,chr1,91261200,91261400,U,U,U,U,-22.359622772271454
132418,chr1,91261800,91262000,U,U,U,U,-16.44919237439804
132419,chr1,91262000,91262200,U,U,U,U,-16.208507037122065
132420,chr1,91262200,91262400,U,U,U,U,-18.84353208977656
132421,chr1,91262400,91262600,U,U,U,U,-13.031956450612624
132422,chr1,91262600,91262800,U,U,U,U,-22.568132173595508
132423,chr1,91262800,91263000,U,U,U,U,-22.317521767850636
132424,chr1,91266600,91266800,U,U,U,U,-8.22212597008073
132425,chr1,91266800,91267000,U,U,U,U,-10.061492032967095
132426,chr1,91267000,91267200,U,U,U,U,-11.277635699485657
132427,chr1,91267400,91267600,U,U,U,U,-16.01102223648555
132428,chr1,91267600,91267800,U,U,U,U,-18.101418522133283
132429,chr1,91268000,91268200,U,U,U,U,-19.93599437659319
132430,chr1,91272400,91272600,U,U,U,U,-17.010972451636594
132431,chr1,91272600,91272800,U,U,U,U,-11.456832917321172
132432,chr1,91273400,91273600,U,U,U,U,-19.294581506996227
132433,chr1,91273600,91273800,U,U,U,U,-15.116380335245502
132434,chr1,91273800,91274000,U,U,U,U,-21.4764568234022
132435,chr1,91274400,91274600,U,U,U,U,-17.955100926085407
132436,chr1,91274600,91274800,U,U,U,U,-14.194794242710834
132437,chr1,91276800,91277000,U,U,U,U,-21.462709397163255
132438,chr1,91277000,91277200,U,U,U,U,-20.69081167027209
132439,chr1,91278000,91278200,U,U,U,U,-18.867893452174673
132440,chr1,91282800,91283000,B,B,B,U,-6.181856997409127
132441,chr1,91283000,91283200,B,U,B,U,-10.41256403616699
132442,chr1,91283600,91283800,U,U,U,U,-20.81940238614163
132443,chr1,91283800,91284000,U,U,U,U,-20.5927108138457
132444,chr1,91284000,91284200,U,U,U,U,-16.82338941217985
132445,chr1,91284600,91284800,U,U,U,U,-22.62870920450496
132446,chr1,91285400,91285600,U,U,U,U,-16.276155619213398
132447,chr1,91313200,91313400,U,U,U,U,-20.56237322145339
132448,chr1,91313400,91313600,U,U,U,U,-18.010195374269305
132449,chr1,91313600,91313800,U,U,U,U,-27.675133023276015
132450,chr1,91313800,91314000,U,U,U,U,-26.995202376481636
132451,chr1,91314000,91314200,U,U,U,U,-14.697216405032565
132452,chr1,91314600,91314800,U,U,U,U,-20.916215026594955
132453,chr1,91314800,91315000,U,U,U,U,-7.187983906078461
132454,chr1,91315400,91315600,U,U,U,U,-13.689180749203729
132455,chr1,91315600,91315800,U,U,U,U,-22.17388538811292
132456,chr1,91315800,91316000,U,U,U,U,-14.515305049054927
132457,chr1,91316000,91316200,U,U,U,U,-19.771893957954195
132458,chr1,91316200,91316400,U,U,U,U,-23.65900282723571
132459,chr1,91316400,91316600,U,U,U,U,-22.962263562261096
132460,chr1,91316600,91316800,U,U,U,U,-19.412255249072057
132461,chr1,91317600,91317800,U,U,U,U,-21.188997357360133
132462,chr1,91317800,91318000,U,U,U,U,-15.78637541125762
132463,chr1,91318000,91318200,U,U,U,U,-9.741816491970305
132464,chr1,91318200,91318400,U,U,U,U,-10.403484963720349
132465,chr1,91318400,91318600,U,U,U,U,-12.272294535597164
132466,chr1,91318600,91318800,U,U,U,U,-17.97803887389096
132467,chr1,91318800,91319000,U,U,U,U,-14.92915842113592
132468,chr1,91319000,91319200,U,U,U,U,-15.12420757174813
132469,chr1,91319200,91319400,U,U,U,U,-13.637918518138859
132470,chr1,91320000,91320200,U,U,U,U,-12.379101163680822
132471,chr1,91320200,91320400,U,U,U,U,-17.998321984466568
132472,chr1,91320400,91320600,U,U,U,U,-19.951590580985204
132473,chr1,91320600,91320800,U,U,U,U,-6.791666053717853
132474,chr1,91321600,91321800,U,U,U,U,-17.845321263571897
132475,chr1,91322200,91322400,U,U,U,U,-13.439578801036392
132476,chr1,91322400,91322600,U,U,U,U,-11.113487275159338
132477,chr1,91322600,91322800,U,U,U,U,-11.871171999844742
132478,chr1,91322800,91323000,U,U,U,U,-22.260220524267115
132479,chr1,91323000,91323200,U,U,U,U,-22.94405656915015
132480,chr1,91323800,91324000,U,U,U,U,-20.580873829262345
132481,chr1,91324000,91324200,U,U,U,U,-13.213100190973021
132482,chr1,91324600,91324800,U,U,U,U,-19.10440966045727
132483,chr1,91328400,91328600,U,U,U,U,7.280788665641445
132484,chr1,91328600,91328800,U,U,U,U,9.115779857809144
132485,chr1,91328800,91329000,U,U,U,U,7.03070201611922
132486,chr1,91329000,91329200,U,U,U,U,4.792666818167584
132487,chr1,91329200,91329400,U,U,U,U,8.146265515923448
132488,chr1,91329400,91329600,U,U,U,U,-4.8151339127494195
132489,chr1,91329600,91329800,U,U,U,U,-6.9262266304199995
132490,chr1,91329800,91330000,U,U,U,U,0.25972926083198977
132491,chr1,91330000,91330200,U,U,U,U,-1.8568840677806941
132492,chr1,91333800,91334000,U,U,U,U,-12.044664330044345
132493,chr1,91334400,91334600,U,U,U,U,-15.14752289183207
132494,chr1,91335000,91335200,U,U,U,U,-9.55823822748098
132495,chr1,91343400,91343600,U,U,U,U,-23.918198811116604
132496,chr1,91346200,91346400,U,U,U,U,-22.587065006019344
132497,chr1,91346400,91346600,U,U,U,U,-21.513986849214756
132498,chr1,91346600,91346800,U,U,U,U,-18.436449618332887
132499,chr1,91347200,91347400,U,U,U,U,-24.73431205682693
132500,chr1,91347400,91347600,U,U,U,U,-17.07112429448068
132501,chr1,91350200,91350400,U,U,U,U,-14.179609024044218
132502,chr1,91350400,91350600,U,U,U,U,-19.79179618280412
132503,chr1,91350600,91350800,U,U,U,U,-15.507430324714917
132504,chr1,91350800,91351000,U,U,U,U,-21.533965227414
132505,chr1,91351000,91351200,U,U,U,U,-17.84277087674882
132506,chr1,91351400,91351600,U,U,U,U,-19.057389292977113
132507,chr1,91351600,91351800,U,U,U,U,-12.849745962779519
132508,chr1,91351800,91352000,U,U,U,U,-24.99734680419549
132509,chr1,91352400,91352600,U,U,U,U,-18.371679598119957
132510,chr1,91352600,91352800,U,U,U,U,-19.87689670881027
132511,chr1,91352800,91353000,U,U,U,U,-17.140816343302433
132512,chr1,91353000,91353200,U,U,U,U,-19.182363600113607
132513,chr1,91353200,91353400,U,U,U,U,-19.89985193278104
132514,chr1,91353400,91353600,U,U,U,U,-20.047871688348298
132515,chr1,91372800,91373000,U,U,U,U,-12.67020116624481
132516,chr1,91373000,91373200,U,U,U,U,-18.50188512865968
132517,chr1,91375400,91375600,U,U,U,U,-15.205972877095313
132518,chr1,91375600,91375800,U,U,U,U,-11.971476130631546
132519,chr1,91375800,91376000,U,U,U,U,-23.78071533577097
132520,chr1,91376000,91376200,U,U,U,U,-16.273033374531
132521,chr1,91376200,91376400,U,U,U,U,-12.461112420373572
132522,chr1,91377800,91378000,U,U,U,U,-19.006146291772833
132523,chr1,91378000,91378200,U,U,U,U,-11.043154486772668
132524,chr1,91378200,91378400,U,U,U,U,-22.80546934619691
132525,chr1,91378400,91378600,U,U,U,U,-16.398061038516932
132526,chr1,91378600,91378800,U,U,U,U,-21.377559914021102
132527,chr1,91379000,91379200,U,U,U,U,-16.824797567526872
132528,chr1,91379800,91380000,U,U,U,U,-25.481663021635228
132529,chr1,91380000,91380200,U,U,U,U,-19.614779684495414
132530,chr1,91380200,91380400,U,U,U,U,-18.352907270968164
132531,chr1,91381000,91381200,U,U,U,U,-23.293739927997372
132532,chr1,91381200,91381400,U,U,U,U,-17.622075445221185
132533,chr1,91381400,91381600,U,U,U,U,-16.03479207173808
132534,chr1,91381600,91381800,U,U,U,U,-19.392365608970117
132535,chr1,91382600,91382800,U,U,U,U,-15.048664761561007
132536,chr1,91382800,91383000,U,U,U,U,-14.67617300422897
132537,chr1,91383000,91383200,U,U,U,U,-15.982620309500785
132538,chr1,91383200,91383400,U,U,U,U,-13.778118214651345
132539,chr1,91383400,91383600,U,U,U,U,-11.889997727238045
132540,chr1,91383600,91383800,U,U,U,U,-17.44314384401226
132541,chr1,91384400,91384600,U,U,U,U,-14.374093529805515
132542,chr1,91385200,91385400,U,U,U,U,-20.581956861892003
132543,chr1,91385400,91385600,U,U,U,U,-20.139656980384025
132544,chr1,91385600,91385800,U,U,U,U,-12.941600618609064
132545,chr1,91385800,91386000,U,U,U,U,-17.33366336218989
132546,chr1,91386800,91387000,U,U,U,U,-12.628135078299334
132547,chr1,91394000,91394200,U,U,U,U,-20.137540247067484
132548,chr1,91394200,91394400,U,U,U,U,-18.80452147000096
132549,chr1,91394400,91394600,U,U,U,U,-22.74871151333742
132550,chr1,91394600,91394800,U,U,U,U,-26.827552831593003
132551,chr1,91394800,91395000,U,U,U,U,-17.508007917133256
132552,chr1,91396400,91396600,U,U,U,U,-22.01892814780866
132553,chr1,91397200,91397400,U,U,U,U,-12.388317609313082
132554,chr1,91398200,91398400,U,U,U,U,-18.849614588280467
132555,chr1,91398400,91398600,U,U,U,U,-10.496632999227211
132556,chr1,91399400,91399600,U,U,U,U,-14.932452407202671
132557,chr1,91399600,91399800,U,U,U,U,-5.849801027931077
132558,chr1,91400000,91400200,U,U,U,U,-22.688610768763077
132559,chr1,91400200,91400400,U,U,U,U,-7.299253857527243
132560,chr1,91400800,91401000,U,U,U,U,-20.553965875424797
132561,chr1,91401800,91402000,U,U,U,U,-19.031675371221475
132562,chr1,91402200,91402400,U,B,U,U,-10.41552595113645
132563,chr1,91402400,91402600,U,U,U,U,-16.06013407683568
132564,chr1,91402600,91402800,U,U,U,U,-19.87510936944821
132565,chr1,91402800,91403000,U,U,U,U,-18.855046035949933
132566,chr1,91404000,91404200,B,U,U,U,0.31077084499419744
132567,chr1,91404200,91404400,B,B,U,U,16.200754318588114
132568,chr1,91404400,91404600,B,B,B,U,31.545032153609394
132569,chr1,91404800,91405000,B,U,B,U,5.569855450537274
132570,chr1,91405000,91405200,B,U,B,U,-4.690337986811578
132571,chr1,91405200,91405400,U,U,U,U,-18.95222053218027
132572,chr1,91408200,91408400,U,U,U,U,-15.154470089663809
132573,chr1,91409400,91409600,U,U,U,U,-15.630091174406497
132574,chr1,91409600,91409800,U,U,U,U,-16.583035294472225
132575,chr1,91409800,91410000,U,U,U,U,-21.954885129486478
132576,chr1,91410000,91410200,U,U,U,U,-20.16572934637909
132577,chr1,91410200,91410400,U,U,U,U,-15.11822289451717
132578,chr1,91410400,91410600,U,U,U,U,-12.79269271508891
132579,chr1,91410600,91410800,U,U,U,U,-3.9826269796816285
132580,chr1,91410800,91411000,U,U,U,U,8.49408453221144
132581,chr1,91411000,91411200,U,U,U,U,-4.288977745410793
132582,chr1,91411200,91411400,U,U,U,U,-10.646287819258209
132583,chr1,91411400,91411600,U,U,U,U,-11.372387871991736
132584,chr1,91411600,91411800,U,U,U,U,-12.751020813702064
132585,chr1,91411800,91412000,U,U,U,U,-15.259871667904026
132586,chr1,91412000,91412200,U,U,U,U,-13.521851694588143
132587,chr1,91412200,91412400,U,U,U,U,-19.107511510780473
132588,chr1,91412400,91412600,U,U,U,U,-15.239501430835396
132589,chr1,91412800,91413000,U,U,U,U,-19.47386057260047
132590,chr1,91416000,91416200,U,U,U,U,-16.395282711118213
132591,chr1,91416200,91416400,U,U,U,U,-21.634263490417133
132592,chr1,91416400,91416600,U,U,U,U,-14.55359681496485
132593,chr1,91421600,91421800,U,U,U,U,-0.4859457960885425
132594,chr1,91421800,91422000,U,U,U,U,-2.3887068927202466
132595,chr1,91429400,91429600,U,U,U,U,-10.856650236579824
132596,chr1,91433000,91433200,U,U,U,U,-19.06193367762604
132597,chr1,91433200,91433400,U,U,U,U,-11.294931557257293
132598,chr1,91433400,91433600,U,U,U,U,-18.137843333719523
132599,chr1,91433600,91433800,U,U,U,U,-15.388702190293676
132600,chr1,91435400,91435600,U,U,U,U,-5.246305866053622
132601,chr1,91435600,91435800,U,U,U,U,-6.57896298977871
132602,chr1,91435800,91436000,U,U,U,U,-16.746925324995285
132603,chr1,91436000,91436200,U,U,U,U,-19.489405543268887
132604,chr1,91436600,91436800,U,U,U,U,-20.11348253598661
132605,chr1,91436800,91437000,U,U,U,U,-12.513729415457101
132606,chr1,91437000,91437200,U,U,U,U,-24.0801815804238
132607,chr1,91437200,91437400,U,U,U,U,-12.110775953030146
132608,chr1,91440600,91440800,U,U,U,U,-22.6931719347646
132609,chr1,91440800,91441000,U,B,U,U,-16.921893253125717
132610,chr1,91441000,91441200,U,B,U,U,-13.793350455949643
132611,chr1,91441200,91441400,U,U,U,U,-19.86985374749097
132612,chr1,91449400,91449600,U,U,U,U,-19.98623793410253
132613,chr1,91449600,91449800,U,U,U,U,-1.694931656037656
132614,chr1,91449800,91450000,U,U,U,U,-9.45117094580781
132615,chr1,91450000,91450200,U,U,U,U,-12.795567054922236
132616,chr1,91450200,91450400,U,U,U,U,-12.480558773502676
132617,chr1,91450400,91450600,U,U,U,U,-12.564245030906807
132618,chr1,91450600,91450800,U,U,U,U,-17.00605382915105
132619,chr1,91450800,91451000,U,U,U,U,-25.403036693003234
132620,chr1,91452000,91452200,U,U,U,U,-5.939337339194709
132621,chr1,91452200,91452400,U,U,U,U,-6.847710047452485
132622,chr1,91452400,91452600,U,U,U,U,-5.628861723268653
132623,chr1,91452600,91452800,U,U,U,U,-9.485473959800238
132624,chr1,91453800,91454000,U,U,U,U,-11.061092960414319
132625,chr1,91454000,91454200,U,U,U,U,-7.873594421605603
132626,chr1,91454600,91454800,U,U,U,U,-11.575678233706977
132627,chr1,91454800,91455000,U,U,U,U,-5.986915245550531
132628,chr1,91455000,91455200,U,U,U,U,-2.732982254257493
132629,chr1,91455200,91455400,U,U,U,U,-8.102699906973847
132630,chr1,91455400,91455600,U,U,U,U,-5.190085779761723
132631,chr1,91456800,91457000,U,U,U,U,-10.029260899715368
132632,chr1,91457400,91457600,U,U,U,U,-2.4763370493176526
132633,chr1,91458000,91458200,U,U,U,U,-12.225997448585655
132634,chr1,91458200,91458400,U,U,U,U,-9.995724117769818
132635,chr1,91458400,91458600,U,U,U,U,-19.64624683452022
132636,chr1,91458600,91458800,U,U,U,U,-24.22840162694722
132637,chr1,91472000,91472200,U,U,U,U,-12.365399756312849
132638,chr1,91472200,91472400,U,U,U,U,-20.363001030555534
132639,chr1,91472400,91472600,U,U,U,U,-12.91783349953333
132640,chr1,91473400,91473600,U,U,U,U,4.553344865127027
132641,chr1,91476400,91476600,U,U,U,U,-8.00663356511574
132642,chr1,91476600,91476800,U,U,U,U,-6.17324300940159
132643,chr1,91476800,91477000,U,U,U,U,-5.287626392301483
132644,chr1,91478600,91478800,U,U,U,U,-1.8463292425636793
132645,chr1,91480800,91481000,U,U,U,U,-20.780492603989714
132646,chr1,91481000,91481200,U,U,U,U,-4.476330406863101
132647,chr1,91482000,91482200,U,U,U,U,-18.921709941405677
132648,chr1,91485200,91485400,U,U,U,U,-15.344718202953795
132649,chr1,91487600,91487800,U,U,U,U,-16.38053386791803
132650,chr1,91487800,91488000,U,U,U,U,-11.307586125509786
132651,chr1,91488000,91488200,U,U,U,U,-21.37753902537872
132652,chr1,91488800,91489000,U,U,U,U,-14.058624638406984
132653,chr1,91489000,91489200,U,U,U,U,-4.104874171404258
132654,chr1,91489200,91489400,U,U,U,U,-16.262118786905493
132655,chr1,91490200,91490400,U,U,U,U,-19.50686976288821
132656,chr1,91490400,91490600,U,U,U,U,-20.749770586926495
132657,chr1,91490800,91491000,U,U,U,U,-18.531537269111105
132658,chr1,91494000,91494200,U,U,U,U,-12.976299638300683
132659,chr1,91494200,91494400,U,U,U,U,-2.502668015728794
132660,chr1,91494400,91494600,U,U,U,U,-7.916665992319449
132661,chr1,91494600,91494800,U,U,U,U,-6.1321090799326825
132662,chr1,91494800,91495000,U,U,U,U,-10.360039562699157
132663,chr1,91496200,91496400,U,U,U,U,-14.648752837539844
132664,chr1,91496400,91496600,U,U,U,U,-19.863555113333565
132665,chr1,91500600,91500800,B,U,U,U,10.489739834381274
132666,chr1,91500800,91501000,B,U,U,U,20.13709798880582
132667,chr1,91501000,91501200,B,U,B,U,28.835362589983646
132668,chr1,91501200,91501400,B,B,B,U,24.192083028910798
132669,chr1,91501400,91501600,B,B,U,U,8.32119783198633
132670,chr1,91501600,91501800,B,U,U,U,1.4538566837380213
132671,chr1,91501800,91502000,B,U,U,U,-15.999165946824348
132672,chr1,91502000,91502200,U,U,U,U,-13.802950286415092
132673,chr1,91502600,91502800,U,U,U,U,-13.819562037158123
132674,chr1,91502800,91503000,B,U,U,U,-11.371461552378193
132675,chr1,91503000,91503200,B,B,U,U,-8.557699978605573
132676,chr1,91505600,91505800,U,U,U,U,-9.959006173031474
132677,chr1,91506400,91506600,U,U,U,U,-12.739063777258337
132678,chr1,91507200,91507400,U,B,U,U,-16.645256450414816
132679,chr1,91507400,91507600,U,B,U,U,-18.15827636917192
132680,chr1,91507600,91507800,U,B,U,U,-24.40084388022999
132681,chr1,91508000,91508200,U,U,U,U,-24.849454817070548
132682,chr1,91508200,91508400,U,U,U,U,-13.92655247071625
132683,chr1,91508400,91508600,U,U,U,U,-21.593600835417067
132684,chr1,91510600,91510800,U,U,U,U,-14.147460255604281
132685,chr1,91510800,91511000,U,U,U,U,-10.08969616662068
132686,chr1,91511600,91511800,U,B,B,U,-19.415841500222637
132687,chr1,91512600,91512800,U,U,U,U,-20.667447613654446
132688,chr1,91512800,91513000,U,U,U,U,-17.609940115835236
132689,chr1,91513000,91513200,U,U,U,U,-10.75939248710296
132690,chr1,91513200,91513400,U,U,U,U,-8.889935155350324
132691,chr1,91513400,91513600,U,U,U,U,-28.54270465332404
132692,chr1,91513600,91513800,U,U,U,U,-17.328143379965812
132693,chr1,91513800,91514000,U,U,U,U,-7.994424129456366
132694,chr1,91514000,91514200,U,U,U,U,-16.16401143626985
132695,chr1,91514200,91514400,U,U,U,U,-15.14044475861679
132696,chr1,91514400,91514600,U,U,U,U,-16.931995536388428
132697,chr1,91514600,91514800,U,U,U,U,-18.522056012688097
132698,chr1,91514800,91515000,U,U,U,U,-9.048458575975873
132699,chr1,91515000,91515200,U,U,U,U,-14.67765106730065
132700,chr1,91515200,91515400,U,U,U,U,-8.725363372118405
132701,chr1,91515400,91515600,U,U,U,U,-15.908545429632511
132702,chr1,91515600,91515800,U,U,U,U,-20.932594607331108
132703,chr1,91515800,91516000,U,U,U,U,-11.935926267225762
132704,chr1,91516000,91516200,U,U,U,U,-16.996826696121406
132705,chr1,91516200,91516400,U,U,U,U,-20.998373447007783
132706,chr1,91520200,91520400,U,U,U,U,-17.971944006152924
132707,chr1,91520400,91520600,U,U,U,U,-25.960492603628154
132708,chr1,91520600,91520800,U,U,U,U,-18.38598107081064
132709,chr1,91520800,91521000,U,U,U,U,-6.774524070925728
132710,chr1,91521400,91521600,U,U,U,U,-15.87780388795257
132711,chr1,91521600,91521800,U,U,U,U,-17.18146230736792
132712,chr1,91522200,91522400,U,U,U,U,-12.043207367123603
132713,chr1,91522400,91522600,U,U,U,U,-19.46947938328821
132714,chr1,91522600,91522800,U,U,U,U,-19.347789620547292
132715,chr1,91522800,91523000,U,U,U,U,-14.15107323765105
132716,chr1,91524200,91524400,U,U,U,U,-9.958128300615952
132717,chr1,91524400,91524600,U,U,U,U,-21.929645957426775
132718,chr1,91524600,91524800,U,U,U,U,-15.959970403154419
132719,chr1,91525000,91525200,U,U,U,U,-13.453754487099873
132720,chr1,91525200,91525400,U,U,U,U,-10.738618311056372
132721,chr1,91525400,91525600,U,U,U,U,-13.199616928899966
132722,chr1,91525600,91525800,U,U,U,U,-24.113185756771415
132723,chr1,91525800,91526000,U,U,U,U,-18.889774644171084
132724,chr1,91526000,91526200,U,U,U,U,-11.416730470027355
