chr	start	end	ATAC
chr10	69958800	69959000	U
chr10	69959000	69959200	U
chr10	69960800	69961000	U
chr10	69961000	69961200	B
chr10	69961200	69961400	B
chr10	69961400	69961600	B
chr10	69961600	69961800	B
chr10	69961800	69962000	U
chr10	69962400	69962600	U
chr10	69962600	69962800	U
chr10	69962800	69963000	U
chr10	69963000	69963200	U
chr10	69963200	69963400	U
chr10	69964000	69964200	U
chr10	69964200	69964400	U
chr10	69964400	69964600	U
chr10	69964600	69964800	U
chr10	69964800	69965000	U
chr10	69965400	69965600	U
chr10	69965800	69966000	U
chr10	69966000	69966200	U
chr10	69966200	69966400	U
chr10	69966800	69967000	U
chr10	69967000	69967200	U
chr10	69967800	69968000	U
chr10	69968000	69968200	U
chr10	69968200	69968400	U
chr10	69968400	69968600	U
chr10	69968600	69968800	U
chr10	69968800	69969000	B
chr10	69969000	69969200	B
chr10	69969200	69969400	U
chr10	69969400	69969600	U
chr10	69969600	69969800	U
chr10	69969800	69970000	U
chr10	69970000	69970200	U
chr10	69970200	69970400	U
chr10	69970400	69970600	U
chr10	69970600	69970800	U
chr10	69970800	69971000	U
chr10	69971000	69971200	U
chr10	69971200	69971400	U
chr10	69971400	69971600	U
chr10	69971800	69972000	U
chr10	69972000	69972200	U
chr10	69972800	69973000	U
chr10	69973000	69973200	U
chr10	69973400	69973600	U
chr10	69973600	69973800	U
chr10	69973800	69974000	U
chr10	69974600	69974800	U
chr10	69974800	69975000	U
chr10	69975000	69975200	U
chr10	69975400	69975600	U
chr10	69980000	69980200	U
chr10	69991400	69991600	U
chr10	69995000	69995200	U
chr10	69995200	69995400	U
chr10	69995400	69995600	U
chr10	69995600	69995800	U
chr10	69997400	69997600	U
chr10	70007400	70007600	U
chr10	70007600	70007800	U
chr10	70007800	70008000	U
chr10	70008000	70008200	U
chr10	70008200	70008400	U
chr10	70032000	70032200	U
chr10	70033000	70033200	U
chr10	70033200	70033400	U
chr10	70033400	70033600	U
chr10	70034000	70034200	U
chr10	70034200	70034400	U
chr10	70034400	70034600	U
chr10	70034600	70034800	U
chr10	70039000	70039200	U
chr10	70042600	70042800	U
chr10	70042800	70043000	U
chr10	70043000	70043200	U
chr10	70043200	70043400	U
chr10	70043400	70043600	U
chr10	70047800	70048000	U
chr10	70048000	70048200	U
chr10	70048200	70048400	U
chr10	70048400	70048600	U
chr10	70048600	70048800	U
chr10	70048800	70049000	U
chr10	70049000	70049200	U
chr10	70049200	70049400	U
chr10	70049400	70049600	U
chr10	70049600	70049800	U
chr10	70049800	70050000	U
chr10	70050000	70050200	U
chr10	70051000	70051200	U
chr10	70051200	70051400	U
chr10	70051400	70051600	U
chr10	70051600	70051800	U
chr10	70051800	70052000	U
chr10	70052000	70052200	U
chr10	70052200	70052400	U
chr10	70052400	70052600	U
chr10	70052600	70052800	U
chr10	70052800	70053000	U
chr10	70053000	70053200	U
chr10	70053200	70053400	U
chr10	70053400	70053600	U
chr10	70053600	70053800	U
chr10	70054200	70054400	U
chr10	70054400	70054600	U
chr10	70054600	70054800	U
chr10	70054800	70055000	U
chr10	70055000	70055200	U
chr10	70056600	70056800	U
chr10	70056800	70057000	U
chr10	70057400	70057600	U
chr10	70058000	70058200	U
chr10	70058200	70058400	U
chr10	70058400	70058600	U
chr10	70058800	70059000	U
chr10	70059000	70059200	U
chr10	70060400	70060600	B
chr10	70060600	70060800	B
chr10	70061000	70061200	U
chr10	70061200	70061400	U
chr10	70061400	70061600	U
chr10	70061600	70061800	U
chr10	70061800	70062000	U
chr10	70062000	70062200	U
chr10	70062200	70062400	U
chr10	70062400	70062600	U
chr10	70063200	70063400	U
chr10	70063400	70063600	U
chr10	70069200	70069400	U
chr10	70069400	70069600	U
chr10	70069600	70069800	U
chr10	70069800	70070000	U
chr10	70070000	70070200	U
chr10	70070200	70070400	U
chr10	70071200	70071400	U
chr10	70073200	70073400	U
chr10	70073400	70073600	U
chr10	70073600	70073800	U
chr10	70073800	70074000	U
chr10	70074000	70074200	U
chr10	70074200	70074400	U
chr10	70075400	70075600	U
chr10	70075600	70075800	U
chr10	70075800	70076000	U
chr10	70076000	70076200	U
chr10	70076200	70076400	U
chr10	70076400	70076600	U
chr10	70076600	70076800	U
chr10	70076800	70077000	U
chr10	70083200	70083400	U
chr10	70083400	70083600	U
chr10	70083600	70083800	U
chr10	70084000	70084200	U
chr10	70085800	70086000	U
chr10	70086200	70086400	U
chr10	70086400	70086600	U
chr10	70086600	70086800	U
chr10	70087800	70088000	U
chr10	70088400	70088600	U
chr10	70088600	70088800	U
chr10	70090000	70090200	U
chr10	70090200	70090400	U
chr10	70092600	70092800	U
chr10	70093400	70093600	U
chr10	70093600	70093800	U
chr10	70093800	70094000	U
chr10	70094000	70094200	U
chr10	70094200	70094400	U
chr10	70094400	70094600	U
chr10	70094600	70094800	U
chr10	70094800	70095000	U
chr10	70095600	70095800	U
chr10	70096600	70096800	B
chr10	70096800	70097000	B
chr10	70099000	70099200	U
chr10	70099200	70099400	U
chr10	70099400	70099600	U
chr10	70099600	70099800	U
chr10	70099800	70100000	U
chr10	70100000	70100200	U
chr10	70100200	70100400	U
chr10	70100400	70100600	U
chr10	70102000	70102200	U
chr10	70102800	70103000	U
chr10	70105400	70105600	U
chr10	70105600	70105800	U
chr10	70105800	70106000	U
chr10	70106000	70106200	U
chr10	70106200	70106400	U
chr10	70107000	70107200	B
chr10	70107200	70107400	B
chr10	70107400	70107600	B
chr10	70109000	70109200	U
chr10	70109200	70109400	U
chr10	70109800	70110000	U
chr10	70110000	70110200	U
chr10	70110200	70110400	U
chr10	70110400	70110600	U
chr10	70111600	70111800	U
chr10	70111800	70112000	U
chr10	70112000	70112200	U
chr10	70112400	70112600	U
chr10	70112600	70112800	U
chr10	70112800	70113000	U
chr10	70113600	70113800	U
chr10	70114000	70114200	U
chr10	70114200	70114400	U
chr10	70114800	70115000	B
chr10	70115000	70115200	B
chr10	70115200	70115400	B
chr10	70115800	70116000	U
chr10	70116000	70116200	B
chr10	70116200	70116400	B
chr10	70116400	70116600	B
chr10	70116600	70116800	B
chr10	70116800	70117000	U
chr10	70117000	70117200	U
chr10	70117200	70117400	U
chr10	70117400	70117600	U
chr10	70119600	70119800	U
chr10	70119800	70120000	U
chr10	70120200	70120400	U
chr10	70120400	70120600	U
chr10	70120600	70120800	U
chr10	70120800	70121000	U
chr10	70121000	70121200	U
chr10	70121400	70121600	U
chr10	70122400	70122600	U
chr10	70123400	70123600	U
chr10	70123600	70123800	U
chr10	70123800	70124000	U
chr10	70124000	70124200	U
chr10	70126000	70126200	U
chr10	70126200	70126400	U
chr10	70127000	70127200	U
chr10	70127200	70127400	U
chr10	70127400	70127600	U
chr10	70127600	70127800	U
chr10	70128000	70128200	U
chr10	70129400	70129600	U
chr10	70131000	70131200	B
chr10	70131200	70131400	B
chr10	70131400	70131600	B
chr10	70131600	70131800	B
chr10	70131800	70132000	B
chr10	70132000	70132200	B
chr10	70132200	70132400	B
chr10	70132400	70132600	B
chr10	70132800	70133000	B
chr10	70135200	70135400	U
chr10	70135400	70135600	U
chr10	70135600	70135800	U
chr10	70135800	70136000	U
chr10	70138600	70138800	U
chr10	70139200	70139400	U
chr10	70139400	70139600	U
chr10	70139600	70139800	U
chr10	70139800	70140000	U
chr10	70140000	70140200	U
chr10	70142600	70142800	U
chr10	70143600	70143800	U
chr10	70143800	70144000	U
chr10	70144600	70144800	U
chr10	70144800	70145000	U
chr10	70145000	70145200	U
chr10	70145200	70145400	U
chr10	70145400	70145600	U
chr10	70145600	70145800	U
chr10	70146200	70146400	U
chr10	70146400	70146600	U
chr10	70146600	70146800	U
chr10	70146800	70147000	U
chr10	70147000	70147200	U
chr10	70148200	70148400	U
chr10	70150000	70150200	U
chr10	70150400	70150600	U
chr10	70150600	70150800	U
chr10	70150800	70151000	U
chr10	70151000	70151200	U
chr10	70151400	70151600	U
chr10	70151600	70151800	U
chr10	70151800	70152000	U
chr10	70152000	70152200	U
chr10	70152200	70152400	U
chr10	70152400	70152600	U
chr10	70152600	70152800	U
chr10	70152800	70153000	U
chr10	70153000	70153200	U
chr10	70153600	70153800	U
chr10	70154800	70155000	U
chr10	70155000	70155200	U
chr10	70155200	70155400	U
chr10	70156800	70157000	U
chr10	70157600	70157800	U
chr10	70157800	70158000	U
chr10	70158600	70158800	U
chr10	70158800	70159000	U
chr10	70159800	70160000	U
chr10	70160600	70160800	U
chr10	70160800	70161000	U
chr10	70161400	70161600	U
chr10	70161600	70161800	U
chr10	70161800	70162000	U
chr10	70163800	70164000	U
chr10	70164000	70164200	U
chr10	70164200	70164400	U
chr10	70164400	70164600	U
chr10	70166400	70166600	U
chr10	70167200	70167400	U
chr10	70167800	70168000	U
chr10	70168000	70168200	U
chr10	70169400	70169600	U
chr10	70169600	70169800	U
chr10	70170200	70170400	B
chr10	70170400	70170600	B
chr10	70170600	70170800	B
chr10	70172000	70172200	U
chr10	70172200	70172400	U
chr10	70172400	70172600	U
chr10	70174800	70175000	U
chr10	70175000	70175200	U
chr10	70178400	70178600	U
chr10	70186000	70186200	U
chr10	70188800	70189000	U
chr10	70189000	70189200	U
chr10	70189800	70190000	U
chr10	70190200	70190400	B
chr10	70192200	70192400	U
chr10	70192400	70192600	U
chr10	70192600	70192800	U
chr10	70199000	70199200	U
chr10	70202600	70202800	U
chr10	70202800	70203000	U
chr10	70203000	70203200	U
chr10	70203200	70203400	U
chr10	70205400	70205600	U
chr10	70205600	70205800	U
chr10	70205800	70206000	U
chr10	70206000	70206200	U
chr10	70206200	70206400	U
chr10	70209200	70209400	U
chr10	70209400	70209600	U
chr10	70209600	70209800	U
chr10	70209800	70210000	U
chr10	70210400	70210600	U
chr10	70211600	70211800	U
chr10	70213200	70213400	U
chr10	70213400	70213600	U
chr10	70213600	70213800	U
chr10	70213800	70214000	U
chr10	70214400	70214600	U
chr10	70214600	70214800	U
chr10	70215800	70216000	U
chr10	70216000	70216200	U
chr10	70216600	70216800	U
chr10	70217200	70217400	U
chr10	70217600	70217800	U
chr10	70217800	70218000	U
chr10	70218000	70218200	U
chr10	70218200	70218400	U
chr10	70218400	70218600	U
chr10	70218600	70218800	U
chr10	70218800	70219000	U
chr10	70219600	70219800	U
chr10	70221200	70221400	B
chr10	70221400	70221600	B
chr10	70221600	70221800	B
chr10	70221800	70222000	B
chr10	70223600	70223800	U
chr10	70223800	70224000	U
chr10	70224400	70224600	U
chr10	70225600	70225800	U
chr10	70225800	70226000	U
chr10	70226000	70226200	U
chr10	70226600	70226800	U
chr10	70226800	70227000	U
chr10	70227000	70227200	U
chr10	70227800	70228000	U
chr10	70228000	70228200	U
chr10	70228200	70228400	U
chr10	70228400	70228600	U
chr10	70228600	70228800	U
chr10	70228800	70229000	U
chr10	70229000	70229200	U
chr10	70229600	70229800	U
chr10	70230800	70231000	U
chr10	70231000	70231200	U
chr10	70231600	70231800	U
chr10	70232000	70232200	B
chr10	70232200	70232400	B
chr10	70232400	70232600	B
chr10	70232800	70233000	B
chr10	70233000	70233200	B
chr10	70233200	70233400	B
chr10	70233400	70233600	B
chr10	70233600	70233800	B
chr10	70234200	70234400	U
chr10	70234400	70234600	U
chr10	70235200	70235400	U
chr10	70246600	70246800	U
chr10	70246800	70247000	U
chr10	70247200	70247400	U
chr10	70247400	70247600	U
chr10	70247600	70247800	U
chr10	70247800	70248000	U
chr10	70251000	70251200	U
chr10	70251200	70251400	U
chr10	70251400	70251600	U
chr10	70251600	70251800	U
chr10	70251800	70252000	U
chr10	70252600	70252800	U
chr10	70252800	70253000	U
chr10	70253000	70253200	U
chr10	70253600	70253800	U
chr10	70253800	70254000	U
chr10	70254000	70254200	U
chr10	70254200	70254400	U
chr10	70254800	70255000	U
chr10	70255000	70255200	U
chr10	70255200	70255400	U
chr10	70255400	70255600	U
chr10	70255600	70255800	U
chr10	70255800	70256000	U
chr10	70256400	70256600	U
chr10	70260000	70260200	U
chr10	70260200	70260400	U
chr10	70260400	70260600	U
chr10	70265000	70265200	B
chr10	70266000	70266200	U
chr10	70266200	70266400	U
chr10	70266400	70266600	U
chr10	70267600	70267800	B
chr10	70267800	70268000	B
chr10	70270400	70270600	U
chr10	70270600	70270800	U
chr10	70272800	70273000	B
chr10	70273400	70273600	U
chr10	70273600	70273800	U
chr10	70273800	70274000	U
chr10	70274800	70275000	U
chr10	70275000	70275200	U
chr10	70275200	70275400	U
chr10	70276000	70276200	U
chr10	70276200	70276400	U
chr10	70277000	70277200	U
chr10	70277800	70278000	U
chr10	70278600	70278800	U
chr10	70282800	70283000	U
chr10	70283600	70283800	U
chr10	70283800	70284000	U
chr10	70284000	70284200	U
chr10	70288800	70289000	U
chr10	70291600	70291800	U
chr10	70291800	70292000	U
chr10	70292000	70292200	U
chr10	70292600	70292800	U
chr10	70294200	70294400	U
chr10	70295400	70295600	U
chr10	70295600	70295800	U
chr10	70296600	70296800	B
chr10	70298800	70299000	U
chr10	70299000	70299200	U
chr10	70299200	70299400	U
chr10	70299800	70300000	U
chr10	70300000	70300200	U
chr10	70300400	70300600	U
chr10	70300600	70300800	U
chr10	70300800	70301000	U
chr10	70301000	70301200	U
chr10	70301200	70301400	U
chr10	70301400	70301600	U
chr10	70303200	70303400	U
chr10	70303400	70303600	U
chr10	70303600	70303800	U
chr10	70304200	70304400	U
chr10	70308000	70308200	U
chr10	70308400	70308600	U
chr10	70308600	70308800	U
chr10	70308800	70309000	U
chr10	70309000	70309200	U
chr10	70309600	70309800	U
chr10	70309800	70310000	U
chr10	70310000	70310200	U
chr10	70310800	70311000	U
chr10	70311600	70311800	U
chr10	70311800	70312000	U
chr10	70312000	70312200	U
chr10	70312200	70312400	U
chr10	70312400	70312600	U
chr10	70312800	70313000	U
chr10	70313000	70313200	U
chr10	70313200	70313400	U
chr10	70316600	70316800	U
chr10	70316800	70317000	U
chr10	70317000	70317200	U
chr10	70317800	70318000	U
chr10	70319200	70319400	U
chr10	70319800	70320000	U
chr10	70320000	70320200	U
chr10	70320600	70320800	U
chr10	70320800	70321000	U
chr10	70321000	70321200	U
chr10	70321200	70321400	U
chr10	70321400	70321600	U
chr10	70321600	70321800	U
chr10	70321800	70322000	U
chr10	70322600	70322800	U
chr10	70323200	70323400	U
chr10	70323400	70323600	U
chr10	70323600	70323800	U
chr10	70323800	70324000	U
chr10	70324000	70324200	U
chr10	70324200	70324400	U
chr10	70327800	70328000	U
chr10	70330600	70330800	U
chr10	70331400	70331600	B
chr10	70331600	70331800	B
chr10	70331800	70332000	B
chr10	70332000	70332200	B
chr10	70332800	70333000	U
chr10	70333000	70333200	U
chr10	70333200	70333400	U
chr10	70333600	70333800	U
chr10	70334200	70334400	U
chr10	70334400	70334600	U
chr10	70334600	70334800	U
chr10	70334800	70335000	U
chr10	70335000	70335200	U
chr10	70335200	70335400	U
chr10	70335600	70335800	U
chr10	70337000	70337200	U
chr10	70337200	70337400	U
chr10	70337400	70337600	U
chr10	70337600	70337800	U
chr10	70337800	70338000	U
chr10	70338000	70338200	U
chr10	70338200	70338400	U
chr10	70339400	70339600	U
chr10	70339600	70339800	U
chr10	70340200	70340400	U
chr10	70340400	70340600	U
chr10	70340600	70340800	U
chr10	70343400	70343600	U
chr10	70343600	70343800	U
chr10	70347200	70347400	U
chr10	70348200	70348400	B
chr10	70348800	70349000	B
chr10	70349000	70349200	B
chr10	70350000	70350200	U
chr10	70350200	70350400	U
chr10	70350400	70350600	U
chr10	70350600	70350800	U
chr10	70351600	70351800	U
chr10	70351800	70352000	U
chr10	70352000	70352200	U
chr10	70352200	70352400	U
chr10	70354600	70354800	U
chr10	70355400	70355600	U
chr10	70355600	70355800	U
chr10	70355800	70356000	U
chr10	70357600	70357800	U
chr10	70358400	70358600	U
chr10	70358600	70358800	U
chr10	70358800	70359000	U
chr10	70359000	70359200	U
chr10	70359600	70359800	U
chr10	70361600	70361800	U
chr10	70363800	70364000	U
chr10	70364000	70364200	B
chr10	70364200	70364400	B
chr10	70369000	70369200	U
chr10	70371600	70371800	U
chr10	70371800	70372000	U
chr10	70372000	70372200	U
chr10	70373600	70373800	U
chr10	70373800	70374000	U
chr10	70374000	70374200	U
chr10	70376400	70376600	U
chr10	70376600	70376800	U
chr10	70376800	70377000	U
chr10	70377000	70377200	U
chr10	70380200	70380400	U
chr10	70380800	70381000	U
chr10	70381400	70381600	U
chr10	70381600	70381800	U
chr10	70381800	70382000	B
chr10	70382000	70382200	B
chr10	70382200	70382400	B
chr10	70382400	70382600	B
chr10	70382600	70382800	B
chr10	70382800	70383000	B
chr10	70384200	70384400	U
chr10	70384400	70384600	U
chr10	70385600	70385800	U
chr10	70385800	70386000	U
chr10	70387400	70387600	U
chr10	70389400	70389600	U
chr10	70389600	70389800	U
chr10	70389800	70390000	U
chr10	70390000	70390200	U
chr10	70394000	70394200	U
chr10	70396400	70396600	U
chr10	70396600	70396800	U
chr10	70396800	70397000	U
chr10	70397000	70397200	U
chr10	70397200	70397400	U
chr10	70402600	70402800	U
chr10	70403800	70404000	B
chr10	70404400	70404600	B
chr10	70404600	70404800	B
chr10	70404800	70405000	B
chr10	70405000	70405200	B
chr10	70405200	70405400	B
chr10	70405400	70405600	B
chr10	70405600	70405800	B
chr10	70405800	70406000	B
chr10	70406400	70406600	U
chr10	70406600	70406800	U
chr10	70408600	70408800	U
chr10	70408800	70409000	U
chr10	70409000	70409200	U
chr10	70409200	70409400	U
chr10	70409600	70409800	U
chr10	70409800	70410000	U
chr10	70410400	70410600	U
chr10	70410600	70410800	U
chr10	70410800	70411000	U
chr10	70412200	70412400	U
chr10	70412400	70412600	U
chr10	70412600	70412800	U
chr10	70414000	70414200	U
chr10	70414200	70414400	U
chr10	70417600	70417800	U
chr10	70419800	70420000	U
chr10	70421200	70421400	U
chr10	70421400	70421600	U
chr10	70421600	70421800	U
chr10	70421800	70422000	U
chr10	70422000	70422200	U
chr10	70422200	70422400	U
chr10	70422400	70422600	U
chr10	70422600	70422800	U
chr10	70423400	70423600	U
chr10	70423600	70423800	U
chr10	70423800	70424000	U
chr10	70424000	70424200	U
chr10	70424200	70424400	U
chr10	70424400	70424600	U
chr10	70424600	70424800	U
chr10	70425600	70425800	U
chr10	70425800	70426000	U
chr10	70426000	70426200	U
chr10	70426600	70426800	U
chr10	70426800	70427000	U
chr10	70427000	70427200	U
chr10	70427200	70427400	U
chr10	70427400	70427600	U
chr10	70427600	70427800	U
chr10	70428000	70428200	U
chr10	70428200	70428400	U
chr10	70428400	70428600	U
chr10	70428600	70428800	U
chr10	70428800	70429000	U
chr10	70429400	70429600	U
chr10	70430600	70430800	B
chr10	70431200	70431400	B
chr10	70432200	70432400	U
chr10	70432800	70433000	U
chr10	70434000	70434200	U
chr10	70435400	70435600	U
chr10	70435600	70435800	U
chr10	70435800	70436000	U
chr10	70436600	70436800	U
chr10	70436800	70437000	U
chr10	70437800	70438000	U
chr10	70438600	70438800	U
chr10	70438800	70439000	U
chr10	70440200	70440400	U
chr10	70440400	70440600	U
chr10	70440600	70440800	U
chr10	70441200	70441400	U
chr10	70441400	70441600	U
chr10	70441600	70441800	U
chr10	70441800	70442000	U
chr10	70442000	70442200	U
chr10	70442200	70442400	U
chr10	70442400	70442600	U
chr10	70444800	70445000	U
chr10	70445000	70445200	U
chr10	70445800	70446000	U
chr10	70446000	70446200	U
chr10	70453200	70453400	U
chr10	70455400	70455600	U
chr10	70456200	70456400	U
chr10	70456400	70456600	U
chr10	70458200	70458400	B
chr10	70458400	70458600	B
chr10	70458600	70458800	B
chr10	70458800	70459000	B
chr10	70459600	70459800	U
chr10	70462600	70462800	U
chr10	70462800	70463000	U
chr10	70466800	70467000	U
chr10	70467000	70467200	U
chr10	70469000	70469200	U
chr10	70469400	70469600	U
chr10	70472000	70472200	U
chr10	70472600	70472800	U
chr10	70474000	70474200	U
chr10	70474800	70475000	U
chr10	70475400	70475600	U
chr10	70475600	70475800	U
chr10	70476000	70476200	U
chr10	70476200	70476400	U
chr10	70476400	70476600	U
chr10	70476600	70476800	U
chr10	70477800	70478000	B
chr10	70478000	70478200	B
chr10	70478200	70478400	U
chr10	70478400	70478600	U
chr10	70478600	70478800	U
chr10	70478800	70479000	U
chr10	70479000	70479200	U
chr10	70479200	70479400	U
chr10	70479400	70479600	U
chr10	70479600	70479800	U
chr10	70479800	70480000	U
chr10	70480000	70480200	U
chr10	70480200	70480400	U
chr10	70480400	70480600	U
chr10	70480600	70480800	U
chr10	70480800	70481000	U
chr10	70481000	70481200	U
chr10	70481200	70481400	U
chr10	70481400	70481600	U
chr10	70481600	70481800	U
chr10	70482200	70482400	U
chr10	70482400	70482600	U
chr10	70483400	70483600	U
chr10	70483600	70483800	U
chr10	70485000	70485200	U
chr10	70485200	70485400	U
chr10	70485800	70486000	U
chr10	70486000	70486200	U
chr10	70486200	70486400	U
chr10	70486800	70487000	U
chr10	70488600	70488800	U
chr10	70489000	70489200	U
chr10	70489200	70489400	U
chr10	70489400	70489600	U
chr10	70490600	70490800	U
chr10	70497000	70497200	U
chr10	70497200	70497400	U
chr10	70499400	70499600	U
chr10	70500200	70500400	U
chr10	70500800	70501000	U
chr10	70501400	70501600	U
chr10	70506600	70506800	U
chr10	70506800	70507000	U
chr10	70508200	70508400	U
chr10	70509000	70509200	U
chr10	70509600	70509800	U
chr10	70510000	70510200	U
chr10	70510200	70510400	U
chr10	70510400	70510600	U
chr10	70510600	70510800	U
chr10	70510800	70511000	U
chr10	70512400	70512600	U
chr10	70512600	70512800	U
chr10	70513000	70513200	U
chr10	70513800	70514000	U
chr10	70514000	70514200	U
chr10	70514200	70514400	U
chr10	70514400	70514600	U
chr10	70515200	70515400	U
chr10	70515400	70515600	U
chr10	70520000	70520200	U
chr10	70520200	70520400	U
chr10	70520400	70520600	U
chr10	70521000	70521200	U
chr10	70522400	70522600	U
chr10	70522600	70522800	U
chr10	70523000	70523200	U
chr10	70523200	70523400	U
chr10	70523400	70523600	U
chr10	70523600	70523800	U
chr10	70523800	70524000	U
chr10	70525400	70525600	U
chr10	70525800	70526000	U
chr10	70526000	70526200	U
chr10	70526400	70526600	U
chr10	70526600	70526800	U
chr10	70526800	70527000	U
chr10	70530000	70530200	U
chr10	70530200	70530400	U
chr10	70530600	70530800	U
chr10	70531400	70531600	U
chr10	70532200	70532400	U
chr10	70532400	70532600	U
chr10	70532600	70532800	U
chr10	70532800	70533000	U
chr10	70533800	70534000	U
chr10	70534400	70534600	U
chr10	70534600	70534800	U
chr10	70534800	70535000	U
chr10	70535000	70535200	U
chr10	70537600	70537800	B
chr10	70537800	70538000	B
chr10	70538000	70538200	B
chr10	70538200	70538400	U
chr10	70538400	70538600	U
chr10	70538800	70539000	U
chr10	70539000	70539200	U
chr10	70539200	70539400	U
chr10	70539600	70539800	U
chr10	70540200	70540400	B
chr10	70540400	70540600	B
chr10	70540600	70540800	B
chr10	70540800	70541000	B
chr10	70541000	70541200	U
chr10	70541200	70541400	U
chr10	70541400	70541600	U
chr10	70541600	70541800	U
chr10	70541800	70542000	U
chr10	70542000	70542200	U
chr10	70544000	70544200	U
chr10	70544200	70544400	U
chr10	70544400	70544600	U
chr10	70544600	70544800	U
chr10	70544800	70545000	U
chr10	70546400	70546600	U
chr10	70547000	70547200	U
chr10	70547200	70547400	U
chr10	70548400	70548600	U
chr10	70548600	70548800	U
chr10	70549200	70549400	B
chr10	70549400	70549600	B
chr10	70549600	70549800	B
chr10	70549800	70550000	B
chr10	70551200	70551400	U
chr10	70551400	70551600	U
chr10	70551600	70551800	U
chr10	70551800	70552000	U
chr10	70552000	70552200	U
chr10	70552200	70552400	U
chr10	70554600	70554800	U
chr10	70557600	70557800	U
chr10	70560000	70560200	U
chr10	70560200	70560400	U
chr10	70560600	70560800	U
chr10	70560800	70561000	U
chr10	70561000	70561200	U
chr10	70561200	70561400	U
chr10	70561400	70561600	U
chr10	70561600	70561800	U
chr10	70562200	70562400	U
chr10	70562400	70562600	U
chr10	70562600	70562800	U
chr10	70563200	70563400	U
chr10	70563400	70563600	U
chr10	70563600	70563800	U
chr10	70563800	70564000	U
chr10	70564000	70564200	U
chr10	70564200	70564400	U
chr10	70564400	70564600	U
chr10	70564600	70564800	U
chr10	70564800	70565000	U
chr10	70565400	70565600	U
chr10	70565600	70565800	U
chr10	70565800	70566000	U
chr10	70566000	70566200	U
chr10	70566600	70566800	U
chr10	70566800	70567000	U
chr10	70567000	70567200	U
chr10	70567200	70567400	U
chr10	70567400	70567600	U
chr10	70567600	70567800	U
chr10	70567800	70568000	U
chr10	70568000	70568200	U
chr10	70568400	70568600	U
chr10	70568600	70568800	U
chr10	70568800	70569000	U
chr10	70571800	70572000	U
chr10	70572000	70572200	U
chr10	70572200	70572400	U
chr10	70572400	70572600	U
chr10	70573200	70573400	U
chr10	70573400	70573600	U
chr10	70573600	70573800	U
chr10	70576600	70576800	B
chr10	70578400	70578600	B
chr10	70584000	70584200	U
chr10	70585000	70585200	B
chr10	70585200	70585400	B
chr10	70585400	70585600	B
chr10	70585600	70585800	U
chr10	70586000	70586200	U
chr10	70588800	70589000	U
chr10	70589800	70590000	U
chr10	70591000	70591200	U
chr10	70591400	70591600	U
chr10	70596200	70596400	B
chr10	70596400	70596600	B
chr10	70596600	70596800	B
chr10	70597400	70597600	U
chr10	70598000	70598200	U
chr10	70598200	70598400	U
chr10	70598400	70598600	U
chr10	70598600	70598800	U
chr10	70599000	70599200	U
chr10	70600200	70600400	U
chr10	70600400	70600600	U
chr10	70600600	70600800	U
chr10	70602600	70602800	B
chr10	70602800	70603000	B
chr10	70603400	70603600	B
chr10	70603600	70603800	B
chr10	70603800	70604000	B
chr10	70604200	70604400	U
chr10	70610600	70610800	U
chr10	70618000	70618200	U
chr10	70618200	70618400	U
chr10	70619000	70619200	B
chr10	70646000	70646200	U
chr10	70648000	70648200	U
chr10	70648200	70648400	U
chr10	70653000	70653200	B
chr10	70653200	70653400	B
chr10	70653400	70653600	B
chr10	70657000	70657200	U
chr10	70661400	70661600	B
chr10	70662000	70662200	B
chr10	70664400	70664600	U
chr10	70664600	70664800	U
chr10	70664800	70665000	U
chr10	70665000	70665200	U
chr10	70669800	70670000	U
chr10	70670000	70670200	U
chr10	70670200	70670400	U
chr10	70670400	70670600	U
chr10	70670600	70670800	U
chr10	70671400	70671600	U
chr10	70671600	70671800	U
chr10	70672000	70672200	B
chr10	70673000	70673200	B
chr10	70673400	70673600	B
chr10	70673600	70673800	U
chr10	70673800	70674000	U
chr10	70674000	70674200	U
chr10	70674200	70674400	U
chr10	70674400	70674600	U
chr10	70674600	70674800	U
chr10	70674800	70675000	U
chr10	70675000	70675200	U
chr10	70675600	70675800	U
chr10	70675800	70676000	U
chr10	70676600	70676800	U
chr10	70677000	70677200	U
chr10	70677600	70677800	U
chr10	70677800	70678000	U
chr10	70679200	70679400	U
chr10	70679400	70679600	U
chr10	70679600	70679800	U
chr10	70681600	70681800	U
chr10	70681800	70682000	U
chr10	70682000	70682200	U
chr10	70682200	70682400	U
chr10	70683000	70683200	B
chr10	70683200	70683400	B
chr10	70683400	70683600	B
chr10	70685000	70685200	B
chr10	70685200	70685400	B
chr10	70685800	70686000	B
chr10	70686000	70686200	B
chr10	70689000	70689200	U
chr10	70689200	70689400	U
chr10	70690400	70690600	U
chr10	70690600	70690800	U
chr10	70690800	70691000	U
chr10	70691000	70691200	U
chr10	70691600	70691800	U
chr10	70692600	70692800	U
chr10	70693800	70694000	B
chr10	70695400	70695600	U
chr10	70696800	70697000	U
chr10	70697000	70697200	U
chr10	70697200	70697400	U
chr10	70697400	70697600	U
chr10	70697600	70697800	U
chr10	70697800	70698000	U
chr10	70698000	70698200	U
chr10	70698200	70698400	U
chr10	70698600	70698800	U
chr10	70698800	70699000	U
chr10	70699000	70699200	U
chr10	70699600	70699800	B
