chr	start	end	ATAC
chr3	99241400	99241600	U
chr3	99243400	99243600	U
chr3	99249000	99249200	U
chr3	99249200	99249400	U
chr3	99249400	99249600	U
chr3	99249600	99249800	U
chr3	99249800	99250000	U
chr3	99250000	99250200	U
chr3	99250200	99250400	U
chr3	99250400	99250600	U
chr3	99251000	99251200	U
chr3	99251200	99251400	U
chr3	99253400	99253600	U
chr3	99253600	99253800	U
chr3	99254000	99254200	U
chr3	99254200	99254400	U
chr3	99254800	99255000	U
chr3	99255000	99255200	U
chr3	99255200	99255400	U
chr3	99255400	99255600	U
chr3	99256000	99256200	U
chr3	99256400	99256600	U
chr3	99256600	99256800	U
chr3	99256800	99257000	U
chr3	99257000	99257200	U
chr3	99269400	99269600	U
chr3	99269600	99269800	U
chr3	99269800	99270000	U
chr3	99270000	99270200	U
chr3	99270200	99270400	U
chr3	99270400	99270600	U
chr3	99270600	99270800	U
chr3	99270800	99271000	U
chr3	99284000	99284200	U
chr3	99284600	99284800	U
chr3	99285800	99286000	U
chr3	99286000	99286200	U
chr3	99286200	99286400	U
chr3	99286400	99286600	U
chr3	99286600	99286800	U
chr3	99296000	99296200	U
chr3	99296800	99297000	U
chr3	99301400	99301600	U
chr3	99306800	99307000	U
chr3	99312800	99313000	U
chr3	99313000	99313200	U
chr3	99313400	99313600	U
chr3	99313600	99313800	U
chr3	99313800	99314000	U
chr3	99314800	99315000	U
chr3	99315000	99315200	U
chr3	99315200	99315400	U
chr3	99315400	99315600	U
chr3	99315600	99315800	U
chr3	99317000	99317200	U
chr3	99317200	99317400	U
chr3	99317400	99317600	U
chr3	99318000	99318200	U
chr3	99318200	99318400	U
chr3	99318400	99318600	U
chr3	99319000	99319200	U
chr3	99319200	99319400	U
chr3	99324200	99324400	U
chr3	99324400	99324600	U
chr3	99324600	99324800	U
chr3	99324800	99325000	U
chr3	99325000	99325200	U
chr3	99325200	99325400	U
chr3	99326400	99326600	U
chr3	99327600	99327800	U
chr3	99327800	99328000	U
chr3	99328000	99328200	U
chr3	99328200	99328400	U
chr3	99330200	99330400	U
chr3	99330400	99330600	U
chr3	99331000	99331200	U
chr3	99332200	99332400	U
chr3	99332400	99332600	U
chr3	99332600	99332800	U
chr3	99332800	99333000	U
chr3	99333000	99333200	U
chr3	99333600	99333800	U
chr3	99337600	99337800	U
chr3	99337800	99338000	U
chr3	99341600	99341800	U
chr3	99343600	99343800	U
chr3	99343800	99344000	U
chr3	99344000	99344200	U
chr3	99344200	99344400	U
chr3	99344400	99344600	U
chr3	99344600	99344800	U
chr3	99344800	99345000	U
chr3	99345000	99345200	U
chr3	99345200	99345400	U
chr3	99345400	99345600	U
chr3	99345800	99346000	U
chr3	99346400	99346600	U
chr3	99346600	99346800	U
chr3	99348600	99348800	U
chr3	99348800	99349000	U
chr3	99350400	99350600	U
chr3	99350800	99351000	U
chr3	99351000	99351200	U
chr3	99351200	99351400	U
chr3	99351400	99351600	U
chr3	99351600	99351800	U
chr3	99352000	99352200	U
chr3	99353000	99353200	U
chr3	99353600	99353800	U
chr3	99354000	99354200	U
chr3	99354600	99354800	U
chr3	99354800	99355000	U
chr3	99355000	99355200	U
chr3	99355200	99355400	U
chr3	99355400	99355600	U
chr3	99355600	99355800	U
chr3	99355800	99356000	U
chr3	99356000	99356200	U
chr3	99356200	99356400	U
chr3	99356400	99356600	U
chr3	99356600	99356800	U
chr3	99356800	99357000	U
chr3	99357000	99357200	U
chr3	99357200	99357400	U
chr3	99357400	99357600	U
chr3	99357600	99357800	U
chr3	99357800	99358000	U
chr3	99358000	99358200	U
chr3	99359000	99359200	U
chr3	99359200	99359400	U
chr3	99359400	99359600	U
chr3	99359600	99359800	U
chr3	99360600	99360800	U
chr3	99360800	99361000	U
chr3	99363600	99363800	U
chr3	99365800	99366000	U
chr3	99366000	99366200	U
chr3	99366200	99366400	U
chr3	99366400	99366600	U
chr3	99366600	99366800	U
chr3	99367000	99367200	U
chr3	99369600	99369800	U
chr3	99370600	99370800	U
chr3	99372400	99372600	U
chr3	99372600	99372800	U
chr3	99372800	99373000	U
chr3	99373200	99373400	U
chr3	99373400	99373600	U
chr3	99373600	99373800	U
chr3	99373800	99374000	U
chr3	99374000	99374200	U
chr3	99375000	99375200	U
chr3	99375200	99375400	U
chr3	99375400	99375600	U
chr3	99375600	99375800	U
chr3	99375800	99376000	U
chr3	99379600	99379800	U
chr3	99384600	99384800	U
chr3	99384800	99385000	U
chr3	99385800	99386000	U
chr3	99386000	99386200	U
chr3	99386200	99386400	U
chr3	99386400	99386600	U
chr3	99386600	99386800	U
chr3	99386800	99387000	U
chr3	99387000	99387200	U
chr3	99387200	99387400	U
chr3	99388600	99388800	U
chr3	99388800	99389000	U
chr3	99395200	99395400	U
chr3	99395400	99395600	U
chr3	99395600	99395800	U
chr3	99395800	99396000	U
chr3	99396000	99396200	U
chr3	99396200	99396400	U
chr3	99397400	99397600	U
chr3	99401000	99401200	U
chr3	99401200	99401400	U
chr3	99404800	99405000	U
chr3	99407400	99407600	U
chr3	99407600	99407800	U
chr3	99407800	99408000	U
chr3	99408800	99409000	U
chr3	99409400	99409600	U
chr3	99410600	99410800	U
chr3	99410800	99411000	U
chr3	99411000	99411200	U
chr3	99412600	99412800	U
chr3	99412800	99413000	U
chr3	99413000	99413200	U
chr3	99413200	99413400	U
chr3	99413400	99413600	U
chr3	99413600	99413800	U
chr3	99417200	99417400	U
chr3	99417400	99417600	U
chr3	99417600	99417800	U
chr3	99417800	99418000	U
chr3	99418800	99419000	U
chr3	99419000	99419200	U
chr3	99419200	99419400	U
chr3	99419400	99419600	U
chr3	99422400	99422600	U
chr3	99422600	99422800	U
chr3	99423000	99423200	U
chr3	99423200	99423400	U
chr3	99423400	99423600	U
chr3	99423600	99423800	U
chr3	99424200	99424400	U
chr3	99424400	99424600	U
chr3	99424600	99424800	U
chr3	99424800	99425000	U
chr3	99425000	99425200	U
chr3	99425200	99425400	U
chr3	99425400	99425600	U
chr3	99425600	99425800	U
chr3	99425800	99426000	U
chr3	99426000	99426200	U
chr3	99426200	99426400	U
chr3	99426400	99426600	U
chr3	99426600	99426800	U
chr3	99426800	99427000	U
chr3	99427000	99427200	U
chr3	99427400	99427600	U
chr3	99427600	99427800	U
chr3	99429200	99429400	U
chr3	99429400	99429600	U
chr3	99429600	99429800	U
chr3	99429800	99430000	U
chr3	99430000	99430200	U
chr3	99430200	99430400	U
chr3	99430400	99430600	U
chr3	99430600	99430800	U
chr3	99430800	99431000	U
chr3	99431000	99431200	U
chr3	99431200	99431400	U
chr3	99439600	99439800	U
chr3	99439800	99440000	U
chr3	99440000	99440200	U
chr3	99440200	99440400	U
chr3	99440600	99440800	U
chr3	99441400	99441600	U
chr3	99442400	99442600	U
chr3	99442600	99442800	U
chr3	99442800	99443000	U
chr3	99443000	99443200	U
chr3	99447800	99448000	U
chr3	99448200	99448400	U
chr3	99448400	99448600	U
chr3	99448600	99448800	U
chr3	99459200	99459400	U
chr3	99459400	99459600	U
chr3	99469800	99470000	U
chr3	99470000	99470200	U
chr3	99470200	99470400	U
chr3	99470400	99470600	U
chr3	99470600	99470800	U
chr3	99470800	99471000	U
chr3	99471000	99471200	U
chr3	99471200	99471400	U
chr3	99471800	99472000	U
chr3	99472000	99472200	U
chr3	99472400	99472600	U
chr3	99472600	99472800	U
chr3	99472800	99473000	U
chr3	99473000	99473200	U
chr3	99473200	99473400	U
chr3	99479000	99479200	U
chr3	99479200	99479400	U
chr3	99479400	99479600	U
chr3	99479600	99479800	U
chr3	99479800	99480000	U
chr3	99480000	99480200	U
chr3	99480200	99480400	U
chr3	99481000	99481200	U
chr3	99482000	99482200	U
chr3	99483400	99483600	U
chr3	99483600	99483800	U
chr3	99483800	99484000	U
chr3	99484000	99484200	U
chr3	99484200	99484400	U
chr3	99484400	99484600	U
chr3	99484600	99484800	U
chr3	99484800	99485000	U
chr3	99485000	99485200	U
chr3	99485200	99485400	U
chr3	99485400	99485600	U
chr3	99485600	99485800	U
chr3	99485800	99486000	U
chr3	99498200	99498400	U
chr3	99498400	99498600	U
chr3	99499000	99499200	U
chr3	99500200	99500400	U
chr3	99501000	99501200	U
chr3	99501200	99501400	U
chr3	99501400	99501600	U
chr3	99501600	99501800	U
chr3	99501800	99502000	U
chr3	99502000	99502200	U
chr3	99502200	99502400	U
chr3	99502400	99502600	U
chr3	99502600	99502800	U
chr3	99502800	99503000	U
chr3	99504000	99504200	U
chr3	99504400	99504600	U
chr3	99504600	99504800	U
chr3	99504800	99505000	U
chr3	99505400	99505600	U
chr3	99505600	99505800	U
chr3	99505800	99506000	U
chr3	99506000	99506200	U
chr3	99507000	99507200	U
chr3	99507200	99507400	U
chr3	99507400	99507600	U
chr3	99507600	99507800	U
chr3	99507800	99508000	U
chr3	99508000	99508200	U
chr3	99508200	99508400	U
chr3	99508400	99508600	U
chr3	99508600	99508800	U
chr3	99508800	99509000	U
chr3	99509200	99509400	U
chr3	99509800	99510000	U
chr3	99513000	99513200	U
chr3	99513200	99513400	U
chr3	99513400	99513600	U
chr3	99513600	99513800	U
chr3	99514000	99514200	U
chr3	99514200	99514400	U
chr3	99514600	99514800	U
chr3	99515800	99516000	U
chr3	99516000	99516200	U
chr3	99516200	99516400	U
chr3	99516600	99516800	U
chr3	99518200	99518400	U
chr3	99519800	99520000	U
chr3	99520000	99520200	U
chr3	99520200	99520400	U
chr3	99520400	99520600	U
chr3	99520600	99520800	U
chr3	99520800	99521000	U
chr3	99521000	99521200	U
chr3	99521200	99521400	U
chr3	99521400	99521600	U
chr3	99521600	99521800	U
chr3	99521800	99522000	U
chr3	99522800	99523000	U
chr3	99523000	99523200	U
chr3	99523200	99523400	U
chr3	99523400	99523600	U
chr3	99523800	99524000	U
chr3	99524000	99524200	U
chr3	99525200	99525400	U
chr3	99525800	99526000	U
chr3	99526800	99527000	U
chr3	99527000	99527200	U
chr3	99527200	99527400	U
chr3	99527800	99528000	U
chr3	99528000	99528200	U
chr3	99528200	99528400	U
chr3	99528400	99528600	U
chr3	99528600	99528800	U
chr3	99528800	99529000	U
chr3	99529000	99529200	U
chr3	99529200	99529400	U
chr3	99530000	99530200	U
chr3	99531600	99531800	U
chr3	99531800	99532000	U
chr3	99532800	99533000	U
chr3	99533000	99533200	U
chr3	99533200	99533400	U
chr3	99535600	99535800	U
chr3	99535800	99536000	U
chr3	99536000	99536200	U
chr3	99536200	99536400	U
chr3	99536600	99536800	U
chr3	99536800	99537000	U
chr3	99537000	99537200	U
chr3	99537200	99537400	U
chr3	99537400	99537600	U
chr3	99537600	99537800	U
chr3	99538400	99538600	U
chr3	99538800	99539000	U
chr3	99539000	99539200	U
chr3	99539400	99539600	U
chr3	99540400	99540600	U
chr3	99540600	99540800	U
chr3	99540800	99541000	U
chr3	99541000	99541200	U
chr3	99541200	99541400	U
chr3	99543000	99543200	U
chr3	99543200	99543400	U
chr3	99543800	99544000	U
chr3	99544000	99544200	U
chr3	99544200	99544400	U
chr3	99545800	99546000	U
chr3	99546000	99546200	U
chr3	99546200	99546400	U
chr3	99546400	99546600	U
chr3	99546800	99547000	U
chr3	99547600	99547800	U
chr3	99548600	99548800	U
chr3	99548800	99549000	U
chr3	99549000	99549200	U
chr3	99549200	99549400	U
chr3	99549400	99549600	U
chr3	99549600	99549800	U
chr3	99549800	99550000	U
chr3	99550000	99550200	U
chr3	99550200	99550400	U
chr3	99550400	99550600	U
chr3	99550600	99550800	U
chr3	99554400	99554600	U
chr3	99558600	99558800	U
chr3	99559200	99559400	U
chr3	99559600	99559800	U
chr3	99561200	99561400	U
chr3	99561400	99561600	U
chr3	99561600	99561800	U
chr3	99561800	99562000	U
chr3	99562400	99562600	U
chr3	99562600	99562800	U
chr3	99562800	99563000	U
chr3	99563000	99563200	U
chr3	99563200	99563400	U
chr3	99563400	99563600	U
chr3	99564200	99564400	U
chr3	99564400	99564600	U
chr3	99567000	99567200	U
chr3	99567200	99567400	U
chr3	99568400	99568600	U
chr3	99568600	99568800	U
chr3	99568800	99569000	U
chr3	99569000	99569200	U
chr3	99569200	99569400	U
chr3	99569400	99569600	U
chr3	99576200	99576400	U
chr3	99576400	99576600	U
chr3	99576600	99576800	U
chr3	99576800	99577000	U
chr3	99577000	99577200	U
chr3	99577200	99577400	U
chr3	99577400	99577600	U
chr3	99577600	99577800	U
chr3	99577800	99578000	U
chr3	99578000	99578200	U
chr3	99579400	99579600	U
chr3	99580200	99580400	U
chr3	99580400	99580600	U
chr3	99580600	99580800	U
chr3	99580800	99581000	U
chr3	99581000	99581200	U
chr3	99581600	99581800	U
chr3	99581800	99582000	U
chr3	99583600	99583800	U
chr3	99583800	99584000	U
chr3	99584000	99584200	U
chr3	99584200	99584400	U
chr3	99584400	99584600	U
chr3	99585000	99585200	U
chr3	99585200	99585400	U
chr3	99585400	99585600	U
chr3	99585600	99585800	U
chr3	99585800	99586000	U
chr3	99586000	99586200	U
chr3	99586200	99586400	U
chr3	99586400	99586600	U
chr3	99586600	99586800	U
chr3	99587000	99587200	U
chr3	99587200	99587400	U
chr3	99587600	99587800	U
chr3	99587800	99588000	U
chr3	99588800	99589000	U
chr3	99596600	99596800	U
chr3	99598800	99599000	U
chr3	99599000	99599200	U
chr3	99599600	99599800	U
chr3	99599800	99600000	U
chr3	99600000	99600200	U
chr3	99600200	99600400	U
chr3	99600400	99600600	U
chr3	99600600	99600800	U
chr3	99600800	99601000	U
chr3	99601000	99601200	U
chr3	99601600	99601800	U
chr3	99601800	99602000	U
chr3	99602000	99602200	U
chr3	99602200	99602400	U
chr3	99602800	99603000	U
chr3	99606600	99606800	U
chr3	99606800	99607000	U
chr3	99607200	99607400	U
chr3	99607400	99607600	U
chr3	99607800	99608000	U
chr3	99608000	99608200	U
chr3	99614000	99614200	U
chr3	99614200	99614400	U
chr3	99616800	99617000	U
chr3	99617200	99617400	U
chr3	99618200	99618400	U
chr3	99618400	99618600	U
chr3	99618600	99618800	U
chr3	99621200	99621400	U
chr3	99623000	99623200	U
chr3	99623200	99623400	U
chr3	99623400	99623600	U
chr3	99626200	99626400	U
chr3	99626600	99626800	U
chr3	99626800	99627000	U
chr3	99627000	99627200	U
chr3	99627600	99627800	U
chr3	99628000	99628200	U
chr3	99629200	99629400	U
chr3	99629600	99629800	U
chr3	99630400	99630600	U
chr3	99630600	99630800	U
chr3	99630800	99631000	U
chr3	99631000	99631200	U
chr3	99631600	99631800	U
chr3	99631800	99632000	U
chr3	99632000	99632200	U
chr3	99632200	99632400	U
chr3	99632400	99632600	U
chr3	99632600	99632800	U
chr3	99632800	99633000	U
chr3	99634200	99634400	U
chr3	99634400	99634600	U
chr3	99634600	99634800	U
chr3	99634800	99635000	U
chr3	99635400	99635600	U
chr3	99635800	99636000	U
chr3	99636000	99636200	U
chr3	99636200	99636400	U
chr3	99636400	99636600	U
chr3	99636600	99636800	U
chr3	99637400	99637600	U
chr3	99637600	99637800	U
chr3	99638200	99638400	U
chr3	99638400	99638600	U
chr3	99638600	99638800	U
chr3	99638800	99639000	U
chr3	99639000	99639200	U
chr3	99639200	99639400	U
chr3	99639400	99639600	U
chr3	99639600	99639800	U
chr3	99639800	99640000	U
chr3	99640000	99640200	U
chr3	99640200	99640400	U
chr3	99640400	99640600	U
chr3	99640600	99640800	U
chr3	99640800	99641000	U
chr3	99641000	99641200	U
chr3	99641200	99641400	U
chr3	99641400	99641600	U
chr3	99641600	99641800	U
chr3	99641800	99642000	U
chr3	99642000	99642200	U
chr3	99642200	99642400	U
chr3	99642400	99642600	U
chr3	99642600	99642800	U
chr3	99643600	99643800	U
chr3	99643800	99644000	U
chr3	99644000	99644200	U
chr3	99644200	99644400	U
chr3	99644400	99644600	U
chr3	99644600	99644800	U
chr3	99644800	99645000	U
chr3	99645000	99645200	U
chr3	99645200	99645400	U
chr3	99645400	99645600	U
chr3	99645600	99645800	U
chr3	99645800	99646000	U
chr3	99646000	99646200	U
chr3	99646200	99646400	U
chr3	99646600	99646800	U
chr3	99647600	99647800	U
chr3	99647800	99648000	U
chr3	99648600	99648800	U
chr3	99648800	99649000	U
chr3	99649400	99649600	U
chr3	99650000	99650200	U
chr3	99651000	99651200	U
chr3	99651200	99651400	U
chr3	99651400	99651600	U
chr3	99651600	99651800	U
chr3	99651800	99652000	U
chr3	99652000	99652200	U
chr3	99652600	99652800	U
chr3	99655200	99655400	U
chr3	99655400	99655600	U
chr3	99656200	99656400	U
chr3	99656600	99656800	U
chr3	99656800	99657000	U
chr3	99657000	99657200	U
chr3	99657200	99657400	U
chr3	99657400	99657600	U
chr3	99657600	99657800	U
chr3	99659200	99659400	U
chr3	99659400	99659600	U
chr3	99659600	99659800	U
chr3	99659800	99660000	U
chr3	99660000	99660200	U
chr3	99660200	99660400	U
chr3	99660400	99660600	U
chr3	99660600	99660800	U
chr3	99660800	99661000	U
chr3	99663400	99663600	U
chr3	99663600	99663800	U
chr3	99663800	99664000	U
chr3	99664600	99664800	U
chr3	99664800	99665000	U
chr3	99665200	99665400	U
chr3	99666000	99666200	U
chr3	99666200	99666400	U
chr3	99666400	99666600	U
chr3	99667200	99667400	U
chr3	99667400	99667600	U
chr3	99667600	99667800	U
chr3	99667800	99668000	U
chr3	99668000	99668200	U
chr3	99668200	99668400	U
chr3	99668400	99668600	U
chr3	99669800	99670000	U
chr3	99670000	99670200	U
chr3	99672000	99672200	U
chr3	99672800	99673000	U
chr3	99673000	99673200	U
chr3	99674000	99674200	U
chr3	99674200	99674400	U
chr3	99674400	99674600	U
chr3	99674600	99674800	U
chr3	99675200	99675400	U
chr3	99675400	99675600	U
chr3	99675600	99675800	U
chr3	99675800	99676000	U
chr3	99677200	99677400	U
chr3	99677400	99677600	U
chr3	99677600	99677800	U
chr3	99678000	99678200	U
chr3	99678200	99678400	U
chr3	99678800	99679000	U
chr3	99679000	99679200	U
chr3	99683400	99683600	U
chr3	99683600	99683800	U
chr3	99684000	99684200	U
chr3	99684600	99684800	U
chr3	99684800	99685000	U
chr3	99685000	99685200	U
chr3	99685400	99685600	U
chr3	99685600	99685800	U
chr3	99685800	99686000	U
chr3	99686000	99686200	U
chr3	99686200	99686400	U
chr3	99686400	99686600	U
chr3	99687600	99687800	U
chr3	99687800	99688000	U
chr3	99689800	99690000	U
chr3	99690400	99690600	U
chr3	99690600	99690800	U
chr3	99692200	99692400	U
chr3	99692400	99692600	U
chr3	99694600	99694800	U
chr3	99694800	99695000	U
chr3	99696200	99696400	U
chr3	99696400	99696600	U
chr3	99696600	99696800	U
chr3	99697400	99697600	U
chr3	99697600	99697800	U
chr3	99699000	99699200	U
chr3	99699600	99699800	U
chr3	99700400	99700600	U
chr3	99700600	99700800	U
chr3	99700800	99701000	U
chr3	99701000	99701200	U
chr3	99701200	99701400	U
chr3	99701400	99701600	U
chr3	99701600	99701800	U
chr3	99701800	99702000	U
chr3	99702000	99702200	U
chr3	99702200	99702400	U
chr3	99702400	99702600	U
chr3	99703600	99703800	U
chr3	99703800	99704000	U
chr3	99704000	99704200	U
chr3	99704200	99704400	U
chr3	99704600	99704800	U
chr3	99704800	99705000	U
chr3	99705000	99705200	U
chr3	99705400	99705600	U
chr3	99705600	99705800	U
chr3	99705800	99706000	U
chr3	99706000	99706200	U
chr3	99706200	99706400	U
chr3	99706400	99706600	U
chr3	99706600	99706800	U
chr3	99706800	99707000	U
chr3	99707000	99707200	U
chr3	99707200	99707400	U
chr3	99707400	99707600	U
chr3	99708200	99708400	U
chr3	99708400	99708600	U
chr3	99708600	99708800	U
chr3	99709000	99709200	U
chr3	99709600	99709800	U
chr3	99709800	99710000	U
chr3	99710000	99710200	U
chr3	99710200	99710400	U
chr3	99710400	99710600	U
chr3	99711000	99711200	U
chr3	99711200	99711400	U
chr3	99711400	99711600	U
chr3	99711600	99711800	U
chr3	99711800	99712000	U
chr3	99712000	99712200	U
chr3	99712400	99712600	U
chr3	99713400	99713600	U
chr3	99713600	99713800	U
chr3	99713800	99714000	U
chr3	99714000	99714200	U
chr3	99714200	99714400	U
chr3	99714400	99714600	U
chr3	99715600	99715800	U
chr3	99715800	99716000	U
chr3	99716000	99716200	U
chr3	99716200	99716400	U
chr3	99716400	99716600	U
chr3	99718400	99718600	U
chr3	99718600	99718800	U
chr3	99719800	99720000	U
chr3	99720000	99720200	U
chr3	99720200	99720400	U
chr3	99720400	99720600	U
chr3	99720600	99720800	U
chr3	99720800	99721000	U
chr3	99721000	99721200	U
chr3	99721600	99721800	U
chr3	99721800	99722000	U
chr3	99722000	99722200	U
chr3	99722200	99722400	U
chr3	99722400	99722600	U
chr3	99722800	99723000	U
chr3	99723400	99723600	U
chr3	99723600	99723800	U
chr3	99723800	99724000	U
chr3	99724000	99724200	U
chr3	99724200	99724400	U
chr3	99724400	99724600	U
chr3	99724600	99724800	U
chr3	99725200	99725400	U
chr3	99728400	99728600	U
chr3	99728800	99729000	U
chr3	99729000	99729200	U
chr3	99729200	99729400	U
chr3	99729400	99729600	U
chr3	99729600	99729800	U
chr3	99729800	99730000	U
chr3	99730400	99730600	U
chr3	99730600	99730800	U
chr3	99730800	99731000	U
chr3	99742000	99742200	U
chr3	99742200	99742400	U
chr3	99742400	99742600	U
chr3	99742600	99742800	U
chr3	99743200	99743400	U
chr3	99744400	99744600	U
chr3	99744600	99744800	U
chr3	99744800	99745000	U
chr3	99745000	99745200	U
chr3	99745200	99745400	U
chr3	99745400	99745600	U
chr3	99745600	99745800	U
chr3	99745800	99746000	U
chr3	99746000	99746200	U
chr3	99746200	99746400	U
chr3	99746400	99746600	U
chr3	99746600	99746800	U
chr3	99746800	99747000	U
chr3	99747000	99747200	U
chr3	99747400	99747600	U
chr3	99747600	99747800	U
chr3	99748800	99749000	U
chr3	99749000	99749200	U
chr3	99749600	99749800	U
chr3	99749800	99750000	U
chr3	99750400	99750600	U
chr3	99750600	99750800	U
chr3	99750800	99751000	U
chr3	99751600	99751800	U
chr3	99751800	99752000	U
chr3	99752000	99752200	U
chr3	99753400	99753600	B
chr3	99754400	99754600	U
chr3	99754600	99754800	U
chr3	99754800	99755000	U
chr3	99756400	99756600	U
chr3	99756600	99756800	U
chr3	99756800	99757000	U
chr3	99757200	99757400	U
chr3	99757400	99757600	U
chr3	99758200	99758400	U
chr3	99759800	99760000	U
chr3	99760000	99760200	U
chr3	99760200	99760400	U
chr3	99760400	99760600	U
chr3	99760600	99760800	U
chr3	99760800	99761000	U
chr3	99761000	99761200	U
chr3	99762000	99762200	U
chr3	99763000	99763200	U
chr3	99763200	99763400	U
chr3	99764200	99764400	U
chr3	99765000	99765200	U
chr3	99765800	99766000	U
chr3	99766400	99766600	U
chr3	99767000	99767200	U
chr3	99767200	99767400	U
chr3	99767400	99767600	U
chr3	99767600	99767800	U
chr3	99767800	99768000	U
chr3	99768000	99768200	U
chr3	99768600	99768800	U
chr3	99768800	99769000	U
chr3	99771400	99771600	U
chr3	99771600	99771800	U
chr3	99773200	99773400	U
chr3	99773400	99773600	U
chr3	99773600	99773800	U
chr3	99775000	99775200	U
chr3	99775200	99775400	U
chr3	99775400	99775600	U
chr3	99775600	99775800	U
chr3	99777400	99777600	B
chr3	99777600	99777800	U
chr3	99778000	99778200	U
chr3	99778400	99778600	U
chr3	99778600	99778800	U
chr3	99778800	99779000	U
chr3	99779000	99779200	U
chr3	99779200	99779400	U
chr3	99779400	99779600	U
chr3	99779600	99779800	U
chr3	99779800	99780000	U
chr3	99780600	99780800	U
chr3	99780800	99781000	U
chr3	99781000	99781200	U
chr3	99781200	99781400	U
chr3	99781400	99781600	U
chr3	99781600	99781800	U
chr3	99781800	99782000	U
chr3	99782000	99782200	U
chr3	99785200	99785400	U
chr3	99788000	99788200	U
chr3	99788200	99788400	U
chr3	99788400	99788600	U
chr3	99789200	99789400	U
chr3	99789400	99789600	B
chr3	99790600	99790800	U
chr3	99790800	99791000	U
chr3	99791000	99791200	U
chr3	99791400	99791600	U
chr3	99792200	99792400	U
chr3	99792800	99793000	U
chr3	99794400	99794600	U
chr3	99794600	99794800	U
chr3	99794800	99795000	U
chr3	99795000	99795200	U
chr3	99795200	99795400	U
chr3	99795800	99796000	U
chr3	99796200	99796400	U
chr3	99796400	99796600	U
chr3	99796600	99796800	U
chr3	99797000	99797200	U
chr3	99797600	99797800	U
chr3	99797800	99798000	U
chr3	99798000	99798200	U
chr3	99798200	99798400	U
chr3	99798400	99798600	U
chr3	99798800	99799000	U
chr3	99799000	99799200	U
chr3	99799800	99800000	U
chr3	99801400	99801600	U
chr3	99801600	99801800	U
chr3	99802600	99802800	U
chr3	99802800	99803000	U
chr3	99803000	99803200	U
chr3	99803200	99803400	U
chr3	99803400	99803600	U
chr3	99806800	99807000	U
chr3	99807800	99808000	U
chr3	99808000	99808200	U
chr3	99808200	99808400	U
chr3	99811800	99812000	U
chr3	99816800	99817000	B
chr3	99817000	99817200	B
chr3	99817200	99817400	B
chr3	99817400	99817600	B
chr3	99817600	99817800	B
chr3	99817800	99818000	B
chr3	99818000	99818200	B
chr3	99818200	99818400	B
chr3	99820800	99821000	U
chr3	99821000	99821200	U
chr3	99821400	99821600	U
chr3	99824600	99824800	U
chr3	99824800	99825000	U
chr3	99825000	99825200	B
chr3	99825200	99825400	B
chr3	99825400	99825600	B
chr3	99826600	99826800	U
chr3	99826800	99827000	U
chr3	99828000	99828200	U
chr3	99828200	99828400	U
chr3	99829000	99829200	U
chr3	99829200	99829400	U
chr3	99829800	99830000	U
chr3	99830000	99830200	U
chr3	99830200	99830400	U
chr3	99830400	99830600	U
chr3	99830600	99830800	U
chr3	99830800	99831000	U
chr3	99832000	99832200	B
chr3	99833000	99833200	U
chr3	99833200	99833400	U
chr3	99833400	99833600	U
chr3	99833600	99833800	U
chr3	99833800	99834000	U
chr3	99834000	99834200	U
chr3	99834200	99834400	U
chr3	99834400	99834600	U
chr3	99835000	99835200	U
chr3	99836600	99836800	U
chr3	99836800	99837000	U
chr3	99837000	99837200	U
chr3	99837200	99837400	U
chr3	99837400	99837600	U
chr3	99837600	99837800	U
chr3	99837800	99838000	U
chr3	99838000	99838200	U
chr3	99838200	99838400	U
chr3	99838400	99838600	U
chr3	99839000	99839200	U
chr3	99839200	99839400	U
chr3	99839400	99839600	U
chr3	99839600	99839800	U
chr3	99841000	99841200	U
chr3	99841200	99841400	U
chr3	99841400	99841600	U
chr3	99842600	99842800	U
chr3	99842800	99843000	U
chr3	99843000	99843200	U
chr3	99843200	99843400	B
chr3	99844400	99844600	U
chr3	99845200	99845400	U
chr3	99845400	99845600	U
chr3	99845800	99846000	U
chr3	99846400	99846600	U
chr3	99846600	99846800	U
chr3	99846800	99847000	U
chr3	99847000	99847200	U
chr3	99847200	99847400	U
chr3	99847400	99847600	U
chr3	99847800	99848000	U
chr3	99848000	99848200	U
chr3	99848200	99848400	U
chr3	99848400	99848600	U
chr3	99848600	99848800	U
chr3	99848800	99849000	U
chr3	99849000	99849200	U
chr3	99849200	99849400	U
chr3	99849400	99849600	U
chr3	99849600	99849800	U
chr3	99849800	99850000	U
chr3	99850000	99850200	U
chr3	99850200	99850400	U
chr3	99850400	99850600	U
chr3	99850600	99850800	U
chr3	99850800	99851000	U
chr3	99851000	99851200	U
chr3	99851800	99852000	U
chr3	99852000	99852200	U
chr3	99852200	99852400	U
chr3	99852800	99853000	U
chr3	99853000	99853200	U
chr3	99853200	99853400	U
chr3	99853400	99853600	U
chr3	99853600	99853800	U
chr3	99853800	99854000	U
chr3	99854000	99854200	U
chr3	99854200	99854400	U
chr3	99856600	99856800	U
chr3	99857200	99857400	U
chr3	99857800	99858000	U
chr3	99858800	99859000	U
chr3	99859000	99859200	U
chr3	99859200	99859400	U
chr3	99859400	99859600	U
chr3	99859600	99859800	U
chr3	99859800	99860000	U
chr3	99860000	99860200	U
chr3	99860200	99860400	U
